"code","iso","country","FOG.raw.1750","FOG.raw.1751","FOG.raw.1752","FOG.raw.1753","FOG.raw.1754","FOG.raw.1755","FOG.raw.1756","FOG.raw.1757","FOG.raw.1758","FOG.raw.1759","FOG.raw.1760","FOG.raw.1761","FOG.raw.1762","FOG.raw.1763","FOG.raw.1764","FOG.raw.1765","FOG.raw.1766","FOG.raw.1767","FOG.raw.1768","FOG.raw.1769","FOG.raw.1770","FOG.raw.1771","FOG.raw.1772","FOG.raw.1773","FOG.raw.1774","FOG.raw.1775","FOG.raw.1776","FOG.raw.1777","FOG.raw.1778","FOG.raw.1779","FOG.raw.1780","FOG.raw.1781","FOG.raw.1782","FOG.raw.1783","FOG.raw.1784","FOG.raw.1785","FOG.raw.1786","FOG.raw.1787","FOG.raw.1788","FOG.raw.1789","FOG.raw.1790","FOG.raw.1791","FOG.raw.1792","FOG.raw.1793","FOG.raw.1794","FOG.raw.1795","FOG.raw.1796","FOG.raw.1797","FOG.raw.1798","FOG.raw.1799","FOG.raw.1800","FOG.raw.1801","FOG.raw.1802","FOG.raw.1803","FOG.raw.1804","FOG.raw.1805","FOG.raw.1806","FOG.raw.1807","FOG.raw.1808","FOG.raw.1809","FOG.raw.1810","FOG.raw.1811","FOG.raw.1812","FOG.raw.1813","FOG.raw.1814","FOG.raw.1815","FOG.raw.1816","FOG.raw.1817","FOG.raw.1818","FOG.raw.1819","FOG.raw.1820","FOG.raw.1821","FOG.raw.1822","FOG.raw.1823","FOG.raw.1824","FOG.raw.1825","FOG.raw.1826","FOG.raw.1827","FOG.raw.1828","FOG.raw.1829","FOG.raw.1830","FOG.raw.1831","FOG.raw.1832","FOG.raw.1833","FOG.raw.1834","FOG.raw.1835","FOG.raw.1836","FOG.raw.1837","FOG.raw.1838","FOG.raw.1839","FOG.raw.1840","FOG.raw.1841","FOG.raw.1842","FOG.raw.1843","FOG.raw.1844","FOG.raw.1845","FOG.raw.1846","FOG.raw.1847","FOG.raw.1848","FOG.raw.1849","FOG.raw.1850","FOG.raw.1851","FOG.raw.1852","FOG.raw.1853","FOG.raw.1854","FOG.raw.1855","FOG.raw.1856","FOG.raw.1857","FOG.raw.1858","FOG.raw.1859","FOG.raw.1860","FOG.raw.1861","FOG.raw.1862","FOG.raw.1863","FOG.raw.1864","FOG.raw.1865","FOG.raw.1866","FOG.raw.1867","FOG.raw.1868","FOG.raw.1869","FOG.raw.1870","FOG.raw.1871","FOG.raw.1872","FOG.raw.1873","FOG.raw.1874","FOG.raw.1875","FOG.raw.1876","FOG.raw.1877","FOG.raw.1878","FOG.raw.1879","FOG.raw.1880","FOG.raw.1881","FOG.raw.1882","FOG.raw.1883","FOG.raw.1884","FOG.raw.1885","FOG.raw.1886","FOG.raw.1887","FOG.raw.1888","FOG.raw.1889","FOG.raw.1890","FOG.raw.1891","FOG.raw.1892","FOG.raw.1893","FOG.raw.1894","FOG.raw.1895","FOG.raw.1896","FOG.raw.1897","FOG.raw.1898","FOG.raw.1899","FOG.raw.1900","FOG.raw.1901","FOG.raw.1902","FOG.raw.1903","FOG.raw.1904","FOG.raw.1905","FOG.raw.1906","FOG.raw.1907","FOG.raw.1908","FOG.raw.1909","FOG.raw.1910","FOG.raw.1911","FOG.raw.1912","FOG.raw.1913","FOG.raw.1914","FOG.raw.1915","FOG.raw.1916","FOG.raw.1917","FOG.raw.1918","FOG.raw.1919","FOG.raw.1920","FOG.raw.1921","FOG.raw.1922","FOG.raw.1923","FOG.raw.1924","FOG.raw.1925","FOG.raw.1926","FOG.raw.1927","FOG.raw.1928","FOG.raw.1929","FOG.raw.1930","FOG.raw.1931","FOG.raw.1932","FOG.raw.1933","FOG.raw.1934","FOG.raw.1935","FOG.raw.1936","FOG.raw.1937","FOG.raw.1938","FOG.raw.1939","FOG.raw.1940","FOG.raw.1941","FOG.raw.1942","FOG.raw.1943","FOG.raw.1944","FOG.raw.1945","FOG.raw.1946","FOG.raw.1947","FOG.raw.1948","FOG.raw.1949","FOG.raw.1950","FOG.raw.1951","FOG.raw.1952","FOG.raw.1953","FOG.raw.1954","FOG.raw.1955","FOG.raw.1956","FOG.raw.1957","FOG.raw.1958","FOG.raw.1959","FOG.raw.1960","FOG.raw.1961","FOG.raw.1962","FOG.raw.1963","FOG.raw.1964","FOG.raw.1965","FOG.raw.1966","FOG.raw.1967","FOG.raw.1968","FOG.raw.1969","FOG.raw.1970","FOG.raw.1971","FOG.raw.1972","FOG.raw.1973","FOG.raw.1974","FOG.raw.1975","FOG.raw.1976","FOG.raw.1977","FOG.raw.1978","FOG.raw.1979","FOG.raw.1980","FOG.raw.1981","FOG.raw.1982","FOG.raw.1983","FOG.raw.1984","FOG.raw.1985","FOG.raw.1986","FOG.raw.1987","FOG.raw.1988","FOG.raw.1989","FOG.raw.1990","FOG.raw.1991","FOG.raw.1992","FOG.raw.1993","FOG.raw.1994","FOG.raw.1995","FOG.raw.1996","FOG.raw.1997","FOG.raw.1998","FOG.raw.1999","FOG.raw.2000","FOG.raw.2001","FOG.raw.2002","FOG.raw.2003","FOG.raw.2004","FOG.raw.2005","FOG.raw.2006","FOG.raw.2007","FOG.raw.2008","FOG.raw.2009","FOG.raw.2010","FOG.raw.2011","FOG.raw.2012","FOG.raw.2013","FOG.raw.2014","FOG.raw.2015","FOG.raw.2016","FOG.raw.2017","FOG.raw.2018","FOG.raw.2019","FOG.raw.2020","FOG.raw.2021","FOG.raw.2022"
710,"ZAF","South Africa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.454,0.454,0.454,0.454,0.454,0.454,0.454,0.454,0.454,0.454,0.454,0.454,0.454,0.454,0.454,0.454,0.454,0.454,0.454,0.454,0.454,0.454,0.454,0.454,0.454,0.454,0.454,0.531,0.745,1.07,1.47,1.94,2.43,2.93,3.4,3.82,4.16,4.45,4.7,4.94,5.17,5.39,5.61,5.84,6.09,6.36,6.65,6.97,7.31,7.68,8.06,8.47,8.89,9.34,9.81,10.3,10.8,12.8,17.6,24.5,33.1,42.8,53.1,63.6,73.6,82.6,90.2,96.8,103,109,115,121,127,133,138,144,150,157,166,176,188,200,214,228,242,257,272,287,304,321,339,358,378,398,418,439,461,483,508,535,562,590,617,645,671,695,717,745,783,831,885,944,1010,1070,1130,1180,1230,1280,1330,1390,1440,1490,1540,1580,1610,1630,1670,1560,1610,1620,1610,1240,1860,1960,2110,2040,2150,2350,2390,2560,2740,2970,3410,3480,3550,3120,2660,3970,6160,5370,6360,8030,7480,6920,7620,8260,8910,9610,10200
410,"KOR","South Korea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,12.4,25.7,41.9,59.5,77.1,93.3,107,116,119,116,109,98.2,85.1,70.9,56.7,43.6,32.8,25.5,22.8,23.4,25,27.5,30.7,34.5,38.8,43.5,48.3,53.1,57.9,62.9,68.4,74.4,80.9,88.1,95.7,104,113,122,132,143,156,171,187,205,225,247,269,294,319,349,387,431,479,531,585,639,693,744,791,835,879,922,965,1010,1050,1100,1150,1200,1250,1200,2390,2700,4740,7100,8100,11200,8170,14000,14500,11200,14500,12700,14100,14500,15000,17500,17700,16700,21000,19200,20400,20700,22400,18500,16400,19600,20600,16700,15900,17100,15800
728,"SSD","South Sudan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000275,0.00102,0.00212,0.00346,0.00492,0.00637,0.00771,0.00881,0.00956,0.00983,0.00961,0.00901,0.00812,0.00704,0.00586,0.00468,0.0036,0.00271,0.00211,0.00189,0.00193,0.00203,0.0022,0.00242,0.00269,0.00299,0.00331,0.00365,0.004,0.00435,0.00471,0.00512,0.00558,0.00607,0.00662,0.00721,0.00784,0.00851,0.00924,0.01,0.0109,0.0119,0.0131,0.0144,0.0159,0.0175,0.0192,0.0211,0.023,0.025,0.0274,0.0303,0.0336,0.0372,0.041,0.045,0.0489,0.0529,0.0566,0.0601,0.0633,0.0664,0.0695,0.0725,0.0756,0.0788,0.0822,0.0858,0.0896,0.0894,0.521,0.772,1.16,2.73,4.57,7.07,9.81,13.5,20.2,38.2,53.4,68,85,103,125,134,140,149,157,158,160,164,168,183,202,228,252,281,306,332,381,394
724,"ESP","Spain",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.779,0.779,0.779,0.779,0.779,0.779,0.779,0.779,0.779,0.779,0.779,0.779,0.779,0.779,0.779,0.779,0.779,0.779,0.779,0.779,0.779,0.779,0.779,0.779,0.779,0.779,0.779,0.779,0.779,0.779,0.779,0.779,0.779,0.779,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.912,1.28,1.83,2.53,3.33,4.17,5.02,5.83,6.56,7.15,7.64,8.08,8.49,8.88,9.26,9.64,10,10.5,10.9,11.4,12,12.6,13.2,13.8,14.5,15.3,16,16.8,17.7,18.6,29.7,58.5,101,153,210,268,323,370,406,427,432,426,412,392,370,347,327,313,306,310,322,336,352,370,390,412,435,459,485,512,540,572,607,644,684,726,771,818,866,916,972,1040,1110,1190,1270,1360,1440,1530,1610,1700,1780,1890,2000,2130,2250,2390,2520,2640,2760,2870,2970,3060,3150,3230,3310,3400,3490,3590,3700,4270,3910,4590,4000,5500,7020,7990,9480,9740,11600,13000,9600,8340,10500,10800,12100,14800,16800,17800,16300,16800,16000,16000,15900,15700,8980,8740,6860,5080,4880,4030,4180,935
144,"LKA","Sri Lanka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000338,0.00126,0.00261,0.00425,0.00604,0.00782,0.00947,0.0108,0.0117,0.0121,0.0118,0.0111,0.00997,0.00864,0.0072,0.00575,0.00443,0.00333,0.00259,0.00232,0.00236,0.0025,0.0027,0.00298,0.0033,0.00367,0.00407,0.00448,0.00491,0.00534,0.00579,0.00629,0.00685,0.00746,0.00813,0.00885,0.00962,0.0105,0.0113,0.0123,0.0134,0.0146,0.0161,0.0177,0.0196,0.0215,0.0236,0.0259,0.0283,0.0307,0.0336,0.0372,0.0412,0.0456,0.0503,0.0552,0.0601,0.0649,0.0695,0.0738,0.0777,0.0815,0.0853,0.089,0.0929,0.0968,0.101,0.105,0.11,0.11,0.666,1.03,1.64,3.99,6.87,10.7,14.7,19.9,29.2,54.3,75,94.7,117,140,168,177,180,187,194,192,194,198,203,222,246,281,314,356,393,430,471,502
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101,0.00375,0.00779,0.0127,0.018,0.0234,0.0283,0.0323,0.0351,0.0361,0.0353,0.033,0.0298,0.0258,0.0215,0.0172,0.0132,0.00996,0.00774,0.00692,0.00706,0.00746,0.00808,0.00889,0.00986,0.011,0.0121,0.0134,0.0147,0.0159,0.0173,0.0188,0.0205,0.0223,0.0243,0.0264,0.0287,0.0312,0.0339,0.0367,0.0399,0.0437,0.0481,0.053,0.0584,0.0643,0.0706,0.0773,0.0844,0.0918,0.1,0.111,0.123,0.136,0.15,0.165,0.18,0.194,0.208,0.22,0.232,0.244,0.255,0.266,0.277,0.289,0.301,0.315,0.329,0.328,2.01,3.16,5.06,12.4,21.5,33.6,46,62.1,90.7,168,232,292,361,430,513,538,545,563,580,574,576,587,603,660,733,839,943,1070,1190,1300,1410,1510
740,"SUR","Suriname",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.128,0.149,0.209,0.3,0.414,0.545,0.683,0.822,0.955,1.07,1.17,1.25,1.32,1.39,1.45,1.52,1.58,1.64,1.71,1.79,1.87,1.96,2.06,2.16,2.27,2.38,2.5,2.63,2.76,2.89,3.04,3.61,4.94,6.89,9.3,12,14.9,17.9,20.7,23.2,25.3,27.2,29,30.7,32.4,34,35.6,37.3,38.9,40.6,42.2,44,45.7,47.6,49.5,51.5,53.6,55.9,58.3,60.8,63.6,66.6,69.9,73.5,77.3,81.3,85.5,89.9,94.4,99,104,109,115,121,128,135,142,148,154,159,163,166,170,174,177,180,183,186,189,191,192,193,193,193,193,192,191,190,190,190,179,175,185,172,153,133,130,115,108,23,43.1,24.4,5.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,"SWE","Sweden",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.457,0.641,0.919,1.27,1.67,2.09,2.52,2.92,3.29,3.58,3.83,4.05,4.25,4.45,4.64,4.83,5.03,5.24,5.47,5.72,6,6.29,6.61,6.94,7.29,7.65,8.04,8.44,8.86,9.3,11.1,15.2,21.2,28.7,37.2,46.2,55.2,63.9,71.8,78.3,83.9,89.3,94.5,99.6,105,109,114,119,124,129,135,141,147,153,160,167,174,182,191,200,209,220,232,244,257,270,284,298,313,328,344,363,383,404,425,446,466,485,501,515,527,541,556,571,587,601,616,629,640,650,658,664,669,674,677,680,683,685,688,677,688,505,583,665,803,813,965,1020,1210,1260,1340,1460,1490,1580,1670,1640,1680,1580,1270,1390,1380,1220,1170,1230,1210,1230,1180,1140,1080,1040,977,969
756,"CHE","Switzerland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0986,0.0986,0.0986,0.0986,0.0986,0.0986,0.0986,0.0986,0.0986,0.0986,0.0986,0.0987,0.0987,0.0987,0.0987,0.0987,0.0987,0.0987,0.0987,0.0987,0.0987,0.0987,0.0987,0.0987,0.0987,0.0987,0.0987,0.0987,0.0987,0.0987,0.0987,0.0987,0.0988,0.0988,0.0988,0.0988,0.0988,0.0988,0.0988,0.0988,0.0988,0.116,0.162,0.232,0.321,0.421,0.529,0.636,0.739,0.831,0.906,0.968,1.02,1.08,1.12,1.17,1.22,1.27,1.32,1.38,1.45,1.52,1.59,1.67,1.75,1.84,1.93,2.03,2.13,2.24,2.35,2.8,3.83,5.33,7.2,9.31,11.6,13.8,16,18,19.6,21,22.4,23.7,25,26.3,27.6,28.8,30.1,31.4,32.7,34.2,35.9,37.9,40.2,42.6,45.1,47.8,50.7,53.5,56.5,59.5,62.8,66.3,70,73.8,77.8,81.9,86.1,90.4,94.8,99.5,105,110,116,122,128,133,139,143,148,153,160,168,177,187,198,208,218,228,236,244,252,260,268,276,283,290,295,298,254,239,238,188,208,354,406,506,632,705,849,923,1020,1140,1260,1300,1420,1490,1560,1500,1510,1590,1710,1720,1750,1800,1740,1740,1720,1630,1590,1470,1500
760,"SYR","Syria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033,0.0122,0.0254,0.0414,0.0589,0.0763,0.0923,0.105,0.114,0.118,0.115,0.108,0.0972,0.0842,0.0701,0.0561,0.0431,0.0325,0.0253,0.0226,0.023,0.0243,0.0264,0.029,0.0322,0.0358,0.0396,0.0437,0.0479,0.052,0.0564,0.0613,0.0667,0.0727,0.0792,0.0862,0.0938,0.102,0.111,0.12,0.13,0.143,0.157,0.173,0.191,0.21,0.23,0.252,0.275,0.3,0.328,0.362,0.402,0.445,0.491,0.538,0.586,0.633,0.677,0.719,0.758,0.795,0.831,0.868,0.905,0.943,0.984,1.03,1.07,1.07,6.49,10.1,16,38.9,66.9,104,143,194,284,529,731,923,1140,1370,1630,1720,1760,1830,1890,1880,1890,1930,1980,2160,2400,2730,3070,3470,3830,4190,4590,4890
158,"TWN","Taiwan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15e-12,2.15e-12,2.15e-12,2.15e-12,2.15e-12,2.15e-12,2.15e-12,2.15e-12,2.15e-12,2.15e-12,2.15e-12,2.15e-12,2.15e-12,2.15e-12,2.15e-12,2.15e-12,2.16e-12,2.16e-12,2.16e-12,2.16e-12,2.16e-12,2.16e-12,2.16e-12,2.16e-12,2.16e-12,2.16e-12,2.16e-12,2.16e-12,2.16e-12,2.16e-12,2.16e-12,2.16e-12,2.16e-12,2.16e-12,2.16e-12,2.16e-12,2.16e-12,2.16e-12,2.16e-12,2.16e-12,2.16e-12,2.52e-12,3.54e-12,5.07e-12,7e-12,9.2e-12,1.15e-11,1.39e-11,1.61e-11,1.81e-11,1.98e-11,2.11e-11,2.23e-11,2.35e-11,2.46e-11,2.56e-11,2.67e-11,2.78e-11,2.89e-11,3.02e-11,3.16e-11,3.31e-11,3.47e-11,3.65e-11,3.83e-11,4.02e-11,4.22e-11,4.44e-11,4.66e-11,4.89e-11,5.13e-11,0.017,0.0631,0.131,0.214,0.303,0.393,0.476,0.544,0.59,0.607,0.593,0.556,0.501,0.434,0.362,0.289,0.222,0.167,0.13,0.116,0.132,0.176,0.243,0.329,0.429,0.538,0.652,0.765,0.873,0.971,1.06,1.16,1.26,1.36,1.46,1.57,1.68,1.79,1.91,2.02,2.18,2.34,2.51,2.69,2.87,3.07,3.28,3.52,3.77,4.05,4.46,5.07,5.85,6.76,7.77,8.83,9.92,11,12,12.9,13.9,14.9,15.9,17,18.1,19.1,20,20.7,21.4,21.7,47.4,58,810,913,871,1380,1560,2180,1740,2460,6540,10700,11500,12600,10300,9220,8670,6270,5610,5220,5170,4290,5130,5000,4550,4360,4290,4360,3860,3910,3920,3690
762,"TJK","Tajikistan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.25,3.25,3.25,3.25,3.25,3.25,3.8,5.32,7.64,10.5,13.8,17.4,20.9,24.3,27.3,29.8,31.8,33.6,35.3,37,38.5,40.1,41.8,43.5,45.4,47.5,49.8,52.3,54.9,57.6,60.5,63.6,66.8,70.1,73.6,77.2,91.8,126,175,236,306,380,454,526,590,645,691,736,780,823,865,906,948,989,1030,1070,1120,1160,1210,1260,1310,1360,1420,1480,1550,1620,1690,1780,1870,1970,2070,2170,2290,2400,2520,2640,2770,2920,3080,3250,3430,3600,3760,3910,4040,4140,4230,4320,4410,4500,4580,4660,4730,4800,4850,4890,4910,4920,4910,4900,4880,4860,4840,4830,4830,3570,5260,4490,3290,3080,3320,2780,2640,2750,2940,3490,2920,3570,2550,4000,3280,3410,4140,2130,1630,1320,942,903,552,389,346,371,295,275,275,243,214,191
834,"TZA","Tanzania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
